/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,0,1241832
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,1,99224
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,2,28672
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,3,25760
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,4,28488
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,5,27152
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,6,26944
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,7,29008
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,8,27448
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,9,31304
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,10,21736
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,11,6320
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,12,265752
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,13,29736
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,14,30080
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,15,35864
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,16,30784
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,17,38352
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,18,29408
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,19,31216
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,20,33192
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,21,24752
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,22,2384
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,23,448856
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,24,34280
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,25,40056
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,26,35704
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,27,41360
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,28,34864
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,29,46824
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,30,40792
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,31,32776
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,32,30336
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,33,1280
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,34,292928
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,35,49088
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,36,40304
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,37,42928
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,38,52720
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,39,38296
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,40,50216
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,41,38384
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,42,40608
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,43,38712
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,44,1000
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,45,265280
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,46,59512
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,47,40104
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,48,52632
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,49,38208
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,50,55696
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Pyke_is_OP__New_Aram__League_of_Legends__Highlights_skgRDihbd-w.webm,51,34112
