/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Spicy_stir-fried_sundae-bokkeum__0EvSfkTIPgc.webm,0,331184
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Spicy_stir-fried_sundae-bokkeum__0EvSfkTIPgc.webm,1,119064
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Spicy_stir-fried_sundae-bokkeum__0EvSfkTIPgc.webm,2,37128
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Spicy_stir-fried_sundae-bokkeum__0EvSfkTIPgc.webm,3,29904
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Spicy_stir-fried_sundae-bokkeum__0EvSfkTIPgc.webm,4,28840
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Spicy_stir-fried_sundae-bokkeum__0EvSfkTIPgc.webm,5,26552
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Spicy_stir-fried_sundae-bokkeum__0EvSfkTIPgc.webm,6,20976
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Spicy_stir-fried_sundae-bokkeum__0EvSfkTIPgc.webm,7,18816
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Spicy_stir-fried_sundae-bokkeum__0EvSfkTIPgc.webm,8,42464
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Spicy_stir-fried_sundae-bokkeum__0EvSfkTIPgc.webm,9,21656
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Spicy_stir-fried_sundae-bokkeum__0EvSfkTIPgc.webm,10,29168
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Spicy_stir-fried_sundae-bokkeum__0EvSfkTIPgc.webm,11,6032
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Spicy_stir-fried_sundae-bokkeum__0EvSfkTIPgc.webm,12,206104
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Spicy_stir-fried_sundae-bokkeum__0EvSfkTIPgc.webm,13,59008
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Spicy_stir-fried_sundae-bokkeum__0EvSfkTIPgc.webm,14,31952
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Spicy_stir-fried_sundae-bokkeum__0EvSfkTIPgc.webm,15,20944
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Spicy_stir-fried_sundae-bokkeum__0EvSfkTIPgc.webm,16,78552
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/Spicy_stir-fried_sundae-bokkeum__0EvSfkTIPgc.webm,17,57504
