/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/reencoded_NBAs_Top_10_Plays_of_the_Night__March_17_2024.mp4,0,116688
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/reencoded_NBAs_Top_10_Plays_of_the_Night__March_17_2024.mp4,1,65560
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/reencoded_NBAs_Top_10_Plays_of_the_Night__March_17_2024.mp4,2,43792
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/reencoded_NBAs_Top_10_Plays_of_the_Night__March_17_2024.mp4,3,63768
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/reencoded_NBAs_Top_10_Plays_of_the_Night__March_17_2024.mp4,4,74840
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/reencoded_NBAs_Top_10_Plays_of_the_Night__March_17_2024.mp4,5,82264
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/reencoded_NBAs_Top_10_Plays_of_the_Night__March_17_2024.mp4,6,76808
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/reencoded_NBAs_Top_10_Plays_of_the_Night__March_17_2024.mp4,7,80976
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/reencoded_NBAs_Top_10_Plays_of_the_Night__March_17_2024.mp4,8,104104
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/reencoded_NBAs_Top_10_Plays_of_the_Night__March_17_2024.mp4,9,53456
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/reencoded_NBAs_Top_10_Plays_of_the_Night__March_17_2024.mp4,10,107680
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/reencoded_NBAs_Top_10_Plays_of_the_Night__March_17_2024.mp4,11,60768
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/reencoded_NBAs_Top_10_Plays_of_the_Night__March_17_2024.mp4,12,86016
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/reencoded_NBAs_Top_10_Plays_of_the_Night__March_17_2024.mp4,13,109816
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/reencoded_NBAs_Top_10_Plays_of_the_Night__March_17_2024.mp4,14,53016
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/reencoded_NBAs_Top_10_Plays_of_the_Night__March_17_2024.mp4,15,130208
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/reencoded_NBAs_Top_10_Plays_of_the_Night__March_17_2024.mp4,16,70328
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/reencoded_NBAs_Top_10_Plays_of_the_Night__March_17_2024.mp4,17,58552
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/reencoded_NBAs_Top_10_Plays_of_the_Night__March_17_2024.mp4,18,91968
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/reencoded_NBAs_Top_10_Plays_of_the_Night__March_17_2024.mp4,19,48352
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/reencoded_NBAs_Top_10_Plays_of_the_Night__March_17_2024.mp4,20,98000
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/reencoded_NBAs_Top_10_Plays_of_the_Night__March_17_2024.mp4,21,40832
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/reencoded_NBAs_Top_10_Plays_of_the_Night__March_17_2024.mp4,22,90440
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/reencoded_NBAs_Top_10_Plays_of_the_Night__March_17_2024.mp4,23,43096
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/reencoded_NBAs_Top_10_Plays_of_the_Night__March_17_2024.mp4,24,83312
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/reencoded_NBAs_Top_10_Plays_of_the_Night__March_17_2024.mp4,25,40520
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/reencoded_NBAs_Top_10_Plays_of_the_Night__March_17_2024.mp4,26,62648
/Users/havenville/mystuff/PhD_R/2023-09-15_Entropy/Demo/backend/downloads/reencoded_NBAs_Top_10_Plays_of_the_Night__March_17_2024.mp4,27,93416
